"HonestPre";"ActuallyAre";"HACCT_9";"HACCT_14";"HACCT_22";"HACCT_30";"HACCT_10";"HACCT_1";"HACCT_43";"HACCT_26";"HACCT_2";"HACCT_6";"HACCT_25";"HACCT_49";"HACCT_AttentionHA";"Guide_1";"Guide_2";"Guide_3";"Guide_4";"Guide_5";"Guide_6";"Guide_7";"Guide_8";"GuideNY";"TACCT_10";"TACCT_13";"TACCT_19";"TACCT_23";"TACCT_26";"TACCT_31";"TACCT_35";"TACCT_38";"TACCT_41";"TACCT_49";"TACCT_AttentionTA";"RCI_1";"RCI_2";"RCI_3";"RCI_4";"RCI_5";"RCI_6";"RCI_7";"RCI_8";"RCI_9";"RCI_10";"STI_1";"STI_2";"STI_3";"STI_4";"STI_5";"STI_6";"STI_7";"STI_8";"AcctTo_1";"AcctTo_2";"AcctGod0no1yes";"AcctTo_3";"AcctTo_4";"AcctTo_5";"AcctTo_6";"AcctTo_7";"AcctTo_8";"AcctTo_9";"R_S_2x2";"R_S_Slider_4";"R_S_Slider_5";"Member";"Repair_AttentionRepair";"bNeutral";"RepX2_2new";"RepX2_3new";"RepX2_4new";"RepX2_12new";"RepX2_20new";"RepX2_17new";"RepX2_16new";"RepX2_5new";"RepX2_6new";"RepX2_9new";"RepX2_AttentionRepX2";"bfi1";"bfi2";"bfi2r";"bfi3";"bfi4";"bfi5";"bfi6";"bfi6r";"bfi7";"bfi8";"bfi8r";"bfi9";"bfi9r";"bfi10";"bfi11";"bfi12";"bfi12r";"bfi13";"bfi14";"bfi15";"bfi16";"bfi17";"bfi18";"bfi18r";"bfi19";"bfi20";"bfi21";"bfi21r";"bfi22";"bfi23";"bfi23r";"bfi24";"bfi24r";"bfi25";"bfi26";"bfi27";"bfi27r";"bfi28";"bfi29";"bfi30";"bfi31";"bfi31r";"bfi32";"bfi33";"bfi34";"bfi34r";"bfi35";"bfi35r";"bfi36";"bfi37";"bfi37r";"bfi38";"bfi39";"bfi40";"bfi41";"bfi41r";"bfi42";"bfi43";"bfi43r";"bfi44";"MLQ_MLQp1";"MLQ_MLQs2";"MLQ_MLQs3";"MLQ_MLQp4";"MLQ_MLQp5";"MLQ_MLQp6";"MLQ_MLQs7";"MLQ_MLQs8";"MLQ_MLQp9doR";"MLQ9rev";"MLQ_MLQs10";"FLmo_1";"FLmo_2";"FLmo_3";"FLmo_4";"FLmo_5";"FLmo_6";"FLmo_7";"FLmo_8";"FLmo_9";"FLmo_10";"FLmo_11";"FLmo_12";"FLmo_13";"FLmo_14";"SD_3";"SD_6";"SD_10";"SD_12";"SD_13";"SD13rev";"SD_15";"SD_16";"SD16rev";"SD_19";"SD_21";"SD21rev";"SD_26";"SD26rev";"SD_28";"SD_30";"SD_33";"SD33rev";"SDsumraw";"SDTotalUse";"Predict";"RepX2Tot6";"FLmoTot";"MLQPresence";"MLQSearch";"RCI10Tot";"STISpiritual";"STIGod";"STItot";"bfia";"bfic";"bfie";"bfin";"bfio";"HAcct11Tot";"TAcct10Tot"
1;1;4;5;5;2;3;4;4;5;5;5;2;2;2;NA;NA;NA;1;NA;NA;NA;NA;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;2;4;4;1;1;NA;0;NA;NA;NA;NA;1;1;NA;3;0;70;1;1;2;5;5;5;5;5;5;5;5;5;5;1;3;4;2;5;5;4;1;5;4;4;2;1;5;5;2;4;2;5;5;5;3;5;5;1;5;5;5;1;5;3;3;2;4;3;2;1;5;4;5;5;5;1;4;2;4;2;4;2;4;1;5;5;5;5;5;1;4;5;1;5;1;7;7;1;4;1;7;7;7;1;7;3;3;1;1;0;1;2;0;0;0;2;3;3;3;1;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;21;8;1;30;22;8;35;10;11;10;21;4;3,11111111111111;2,625;4,5;4;44;13
1;1;4;3;4;4;3;4;4;4;4;4;4;4;2;NA;NA;NA;NA;NA;NA;1;NA;2;5;5;5;5;5;5;5;5;5;5;1;3;4;4;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;1;1;1;1;NA;1;NA;1;1;NA;3;0;100;1;1;2;4;4;4;4;4;4;4;4;4;4;1;4;2;4;4;1;4;4;2;4;1;5;4;2;4;4;1;5;4;2;4;4;4;1;5;2;3;4;2;4;1;5;4;2;4;4;2;4;4;2;3;2;4;4;4;4;2;3;3;4;2;4;4;2;4;2;4;4;2;4;2;6;6;6;6;6;6;6;6;2;6;5;4;4;4;4;4;3;4;3;4;4;4;4;4;4;2;2;1;2;1;2;1;1;2;2;1;2;2;1;2;2;2;1;22;9;1;24;54;30;29;38;20;20;40;4,11111111111111;4,33333333333333;3,5;1,875;3,5;42;50
1;1;4;5;4;4;5;4;4;5;4;5;4;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;5;4;4;5;4;4;5;4;4;1;4;5;4;4;3;4;5;4;3;4;6;5;4;4;5;6;5;5;1;1;0;NA;1;NA;NA;NA;NA;NA;1;80;80;2;1;2;5;4;3;4;4;5;4;4;5;4;1;4;5;1;4;2;3;4;2;5;4;2;4;2;4;5;5;1;4;4;5;4;4;5;1;4;4;5;1;5;4;2;5;1;4;4;5;1;5;4;4;5;1;4;4;5;1;4;2;5;5;1;4;2;5;4;2;4;2;4;4;6;7;6;6;5;6;7;6;2;6;6;5;5;5;4;4;3;4;4;4;3;3;4;3;4;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;25;12;1;25;55;29;32;40;20;20;40;2,88888888888889;3,33333333333333;3,25;2,5;3,7;49;43
1;1;5;4;5;3;5;4;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;1;2;5;5;5;5;2;1;1;5;6;5;5;6;5;6;4;1;1;1;1;1;1;NA;NA;1;NA;1;91;100;1;1;2;3;3;5;5;5;4;4;4;3;2;1;1;3;3;5;1;3;2;4;4;4;2;5;1;5;1;1;5;5;3;1;4;5;2;4;3;1;5;1;5;2;4;4;2;2;4;3;3;5;3;3;2;4;5;3;5;1;4;2;1;3;3;5;3;1;4;2;4;2;4;2;7;7;6;7;6;4;5;3;4;4;6;3;3;3;0;0;2;3;3;2;5;2;2;2;4;1;2;2;1;2;1;2;2;1;2;1;2;2;1;1;1;1;2;19;6;1;25;34;28;27;28;22;20;42;4,11111111111111;4,11111111111111;2,5;2,125;2,2;51;50
1;1;3;4;4;4;4;4;4;4;4;4;4;4;2;1;NA;NA;NA;NA;1;NA;NA;2;4;4;4;4;4;4;4;4;5;4;1;2;1;3;3;4;2;3;2;2;1;4;4;4;4;4;4;4;4;1;NA;0;NA;NA;1;NA;1;1;NA;3;29;36;1;1;2;4;5;5;5;5;5;5;5;5;5;1;4;1;5;5;4;3;4;2;5;2;4;3;3;4;4;1;5;5;4;4;4;5;2;4;5;4;4;2;5;1;5;3;3;4;4;1;5;3;3;4;4;2;5;4;4;2;3;3;4;1;5;4;4;4;4;2;5;2;4;4;5;5;5;5;6;5;4;5;2;6;4;1;4;3;4;4;3;5;3;3;4;4;3;3;3;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;1;25;12;1;29;47;27;23;23;16;16;32;5;4,22222222222222;3,25;3,5;3,6;43;41
1;1;4;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;4;4;5;4;5;5;1;1;3;3;4;4;3;4;4;4;4;5;5;5;6;5;6;6;5;1;1;0;NA;NA;NA;NA;1;NA;NA;1;100;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;4;2;5;1;4;2;4;5;1;5;4;2;4;2;2;4;5;2;2;3;5;1;5;2;2;2;4;4;1;5;5;1;4;4;1;5;4;3;4;1;5;4;5;5;1;3;3;5;2;4;5;1;4;4;2;4;1;5;1;6;5;5;7;6;5;2;5;1;7;2;4;4;4;1;0;0;3;3;3;5;5;4;4;4;2;2;2;1;1;2;2;1;2;2;2;1;2;1;2;2;2;1;22;9;1;30;44;31;19;34;21;22;43;4,11111111111111;4,88888888888889;4;1,625;3;54;47
1;1;3;4;5;4;4;4;4;4;4;4;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;4;1;1;1;1;2;2;1;1;1;1;1;4;5;4;4;4;4;4;4;1;NA;0;NA;NA;1;NA;NA;1;NA;1;20;32;1;1;2;3;3;2;3;4;3;3;3;2;2;1;3;2;4;4;4;3;3;3;4;3;3;4;2;4;3;1;5;4;3;4;3;4;3;3;3;5;5;1;5;4;2;4;2;3;4;4;2;4;4;4;4;2;4;4;4;2;3;3;4;1;5;4;2;4;3;3;4;2;4;2;5;4;4;5;5;4;4;3;3;5;4;1;1;1;1;1;0;2;1;3;4;4;4;3;3;1;2;2;2;2;1;2;1;2;2;1;2;1;2;1;1;1;2;22;9;1;18;29;24;19;12;16;17;33;4,11111111111111;3,55555555555556;2,875;2,75;3,5;44;40
1;1;4;4;5;3;5;4;4;4;4;4;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;3;4;3;4;4;3;4;4;1;1;1;1;1;2;1;1;2;1;1;5;5;5;5;5;4;5;4;1;1;0;NA;NA;1;NA;NA;1;NA;3;9;93;1;1;2;3;3;3;3;3;2;3;3;3;3;1;4;4;2;5;4;4;3;3;4;3;3;4;2;4;4;4;2;3;4;4;4;4;3;3;3;4;4;2;4;4;2;3;3;3;3;3;3;3;4;4;4;2;4;4;3;3;4;2;4;3;3;4;2;3;2;4;4;3;3;4;6;4;4;4;5;5;4;4;4;4;4;3;3;3;3;0;1;1;3;4;4;4;3;4;3;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;1;13;0;1;17;39;24;20;12;20;18;38;3,33333333333333;3,33333333333333;3,25;3,125;3,6;45;37
1;1;2;3;4;4;4;3;2;4;3;4;4;4;2;NA;NA;NA;1;NA;NA;NA;NA;2;3;3;3;4;3;3;3;3;4;3;1;1;1;2;1;2;2;1;1;1;1;3;3;4;3;3;3;3;3;1;NA;0;NA;NA;NA;NA;NA;NA;NA;4;19;9;1;1;2;3;3;3;3;3;3;3;3;3;3;1;3;2;4;5;1;3;3;3;4;2;4;5;1;4;2;1;5;5;1;3;4;5;2;4;2;3;3;3;5;1;5;5;1;3;3;2;4;4;1;3;2;4;5;4;5;1;5;1;4;1;5;4;2;3;3;3;5;2;4;2;4;5;6;6;4;4;4;5;4;4;5;4;5;4;3;0;1;4;3;4;5;5;3;4;4;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;25;12;1;18;49;22;25;13;13;12;25;4,66666666666667;4,33333333333333;3,25;1,25;2,8;37;32
1;1;4;5;4;4;5;3;5;5;5;5;5;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;3;1;3;4;5;5;4;4;4;3;5;6;5;5;4;6;6;5;1;1;1;1;NA;1;NA;NA;1;NA;3;8;95;1;1;2;5;5;5;5;5;5;5;5;5;5;1;2;3;3;5;3;3;4;2;4;2;4;4;2;3;3;1;5;5;4;4;3;5;4;2;3;3;4;2;4;3;3;4;2;4;3;2;4;4;4;3;4;2;4;4;4;2;3;3;3;1;5;3;3;4;3;3;4;2;4;2;6;2;2;6;6;6;2;2;2;6;2;3;3;3;3;1;1;4;1;4;3;4;3;4;4;2;2;1;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;23;10;1;30;41;30;10;36;20;22;42;4,22222222222222;3,77777777777778;2,5;2,875;3,2;48;50
1;1;5;5;5;5;5;5;5;5;5;5;5;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;5;3;4;3;3;3;4;4;5;1;3;2;3;2;2;1;1;2;3;3;4;4;3;5;3;3;3;4;1;NA;0;NA;NA;1;NA;1;1;NA;1;53;51;1;1;2;4;4;5;4;5;4;4;4;4;4;1;3;1;5;5;1;5;3;3;5;2;4;5;1;3;4;1;5;5;2;3;4;3;1;5;1;4;2;4;4;1;5;5;1;3;3;2;4;5;1;3;3;3;4;5;5;1;3;3;4;1;5;5;1;4;2;4;5;1;5;3;7;1;1;7;7;7;1;1;1;7;1;5;5;5;5;5;4;4;4;5;5;5;4;5;5;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;25;12;1;26;66;35;5;22;13;16;29;4,44444444444444;4,88888888888889;3,5;1,125;3,5;53;37
1;1;5;5;5;4;5;3;5;5;5;5;3;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;1;5;1;1;5;5;4;4;5;4;3;4;3;5;6;6;6;6;6;6;5;1;1;1;1;1;1;NA;1;1;NA;1;92;95;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;2;4;4;1;4;3;3;4;2;4;3;3;5;2;1;5;4;1;3;3;4;4;2;3;4;4;2;4;3;3;4;2;4;3;1;5;4;1;4;4;2;5;3;4;2;3;3;4;1;5;3;2;4;2;4;4;4;2;2;7;5;5;6;6;6;5;4;2;6;4;5;5;5;1;5;1;5;3;4;1;3;1;4;3;2;1;1;1;1;2;2;1;2;2;1;2;1;2;1;2;2;1;21;8;1;30;46;31;23;38;23;23;46;4,44444444444444;3,22222222222222;3;1,875;3,7;50;46
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;3;5;5;4;3;5;5;5;5;1;1;1;2;1;2;2;2;2;1;1;4;6;5;4;3;4;3;2;1;NA;0;NA;NA;1;NA;1;1;NA;3;1;14;1;1;2;5;5;5;5;5;5;5;5;5;5;1;4;4;2;5;4;5;3;3;4;4;2;4;2;5;2;2;4;5;4;4;4;4;4;2;3;4;2;4;4;4;2;4;2;4;5;4;2;5;4;2;3;3;4;5;4;2;4;2;4;4;2;5;2;4;5;1;5;2;4;1;4;5;4;3;3;3;5;5;5;3;4;3;5;3;1;2;1;1;1;1;1;5;4;4;1;1;1;1;1;2;1;1;1;2;1;2;1;2;1;1;1;2;1;14;1;1;30;33;16;23;15;15;16;31;3,44444444444444;3,88888888888889;3,625;2,875;3,2;55;45
1;1;5;5;5;5;5;4;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;5;4;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;1;1;1;1;1;1;1;1;1;NA;1;81;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;1;5;5;1;4;4;2;5;3;3;4;2;5;5;1;5;5;3;4;5;5;2;4;4;5;3;3;5;1;5;5;1;5;5;1;5;5;1;4;2;4;5;5;4;2;4;2;5;1;5;5;3;5;2;4;5;3;3;4;7;4;6;7;7;7;6;5;1;7;1;4;4;4;4;4;3;4;5;4;4;4;4;4;4;2;2;2;2;1;2;1;1;2;2;1;2;2;1;2;2;1;2;24;11;1;30;56;35;22;49;24;24;48;5;4,44444444444444;4,25;2,125;4,2;54;50
1;1;5;4;3;4;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;1;5;1;1;1;1;1;1;5;1;4;5;5;5;5;5;5;5;5;5;2;6;2;6;2;6;2;6;1;1;1;1;NA;1;1;NA;1;NA;1;90;91;2;1;2;5;5;5;5;5;5;5;5;5;5;1;4;2;4;5;1;4;5;1;5;3;3;4;2;5;4;1;5;5;2;4;5;5;3;3;1;4;4;2;5;1;5;4;2;4;3;1;5;5;3;3;4;2;5;5;5;1;2;4;5;2;4;5;2;3;3;3;5;1;5;3;6;2;2;6;6;6;2;2;2;6;2;5;5;5;1;1;0;1;0;4;5;3;4;5;5;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;1;2;26;13;1;30;44;30;10;49;8;24;32;4,77777777777778;4,55555555555556;3,25;1,75;3,7;51;22
1;1;1;1;1;3;3;4;4;4;5;5;5;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;0;NA;NA;1;NA;NA;1;NA;4;10;10;1;1;2;5;5;5;5;5;5;5;5;5;5;1;1;1;5;3;4;4;3;3;4;4;2;4;2;4;3;1;5;5;3;4;3;5;3;3;2;4;4;2;4;5;1;4;2;4;3;1;5;3;2;3;2;4;4;4;4;2;3;3;4;2;4;3;2;2;3;3;4;3;3;4;3;4;4;4;4;1;5;4;5;3;4;3;1;1;0;0;0;4;0;4;4;4;5;4;3;1;2;1;1;1;2;1;1;2;2;1;2;2;1;1;2;2;1;19;6;1;30;33;15;21;10;4;4;8;4,44444444444444;3;2,875;2,375;3,5;34;30
1;1;4;5;4;5;5;5;5;5;5;4;5;4;2;NA;1;NA;NA;NA;NA;NA;NA;2;4;5;5;5;4;4;5;5;5;4;1;4;1;5;4;5;3;4;5;4;3;6;6;6;5;5;6;5;4;1;NA;0;NA;1;1;NA;NA;1;NA;3;0;70;1;1;2;5;5;5;5;5;3;5;4;5;3;1;4;2;4;5;1;5;4;2;4;4;2;5;1;5;5;3;3;4;2;2;4;4;2;4;1;5;4;2;5;4;2;5;1;4;5;2;4;5;1;5;4;2;5;5;5;1;3;3;4;1;5;4;3;5;1;5;4;2;4;5;6;3;5;7;6;6;6;4;1;7;2;4;5;3;3;3;4;5;5;4;4;3;3;4;3;1;2;1;2;1;2;2;1;2;2;1;2;1;2;2;2;1;2;24;11;1;28;53;32;20;38;22;21;43;4,22222222222222;3,88888888888889;3,5;1,375;4,4;51;46
1;1;4;2;4;4;4;4;5;4;4;5;5;2;2;1;NA;NA;1;NA;1;NA;NA;2;4;5;4;5;4;5;4;5;4;5;1;1;1;3;4;4;3;4;4;1;1;6;6;5;6;6;5;6;6;1;1;0;NA;NA;1;NA;NA;1;NA;3;51;100;1;1;2;5;5;3;5;5;5;4;4;5;4;1;2;1;5;5;4;5;5;1;5;2;4;5;1;5;4;1;5;5;2;5;5;5;1;5;1;5;5;1;5;1;5;5;1;2;2;1;5;5;4;5;1;5;5;5;5;1;2;4;2;1;5;5;1;2;3;3;5;1;5;2;7;7;7;7;7;4;7;7;1;7;6;3;5;3;0;0;0;0;1;4;5;0;5;4;5;2;1;2;2;1;2;2;1;2;2;2;1;2;1;1;2;1;2;22;9;1;28;35;32;34;26;23;23;46;5;4,88888888888889;2,75;1,875;3,8;42;45
1;1;3;5;4;4;5;4;5;5;4;4;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;5;4;4;3;3;3;3;2;1;2;5;3;4;3;4;2;4;4;5;4;5;5;3;4;4;4;5;1;1;1;1;NA;1;1;1;1;NA;2;72;10;2;1;2;5;4;4;5;5;4;4;4;4;4;1;5;2;4;4;1;4;1;5;3;3;3;4;2;4;3;1;5;5;3;4;3;5;2;4;4;4;4;2;4;2;4;4;2;4;2;5;1;3;1;4;2;4;4;4;3;3;4;2;4;1;5;4;1;4;1;5;4;1;5;2;5;3;4;6;5;6;5;6;1;7;1;4;5;4;2;2;3;4;3;4;4;4;3;3;4;2;2;2;2;2;1;2;2;1;1;2;1;2;1;2;2;2;1;20;7;1;27;49;29;19;36;17;17;34;3,88888888888889;4;3,5;2,125;3,7;48;36
1;1;5;5;4;5;5;4;5;5;5;4;5;5;2;1;NA;NA;NA;NA;1;NA;NA;2;5;4;4;5;4;4;5;4;3;4;1;5;3;4;4;5;4;3;5;4;5;5;4;6;5;6;6;5;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;4;0;50;1;1;2;3;4;5;3;2;5;4;1;3;4;1;5;4;2;3;2;4;4;2;4;5;1;5;1;4;5;3;3;4;5;2;1;4;5;1;4;4;3;3;5;2;4;5;1;4;1;4;2;2;4;5;3;3;4;5;5;1;5;1;3;3;3;4;5;5;4;2;3;2;4;4;5;6;4;6;4;6;7;5;4;4;6;4;3;5;4;5;5;3;4;5;4;3;5;4;3;1;2;1;1;2;1;2;1;2;1;2;1;2;1;1;1;2;1;16;3;1;22;57;25;28;42;22;19;41;3,33333333333333;3,11111111111111;2,875;2,875;3,5;52;42
1;1;5;5;5;5;5;4;5;4;5;4;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;2;4;4;2;3;3;4;4;3;1;1;1;2;1;2;2;1;2;2;1;4;4;5;4;4;4;4;4;1;1;1;1;1;1;NA;NA;1;NA;3;2;98;1;1;2;4;4;4;4;4;4;4;4;3;4;1;4;2;4;5;1;5;1;5;5;1;5;5;1;5;4;1;5;5;2;5;4;4;1;5;1;5;2;4;2;1;5;5;1;5;4;2;4;5;2;4;2;4;4;5;5;1;4;2;4;2;4;5;1;5;1;5;4;1;5;4;5;3;3;5;6;6;2;1;1;7;1;4;4;4;4;0;3;3;3;4;5;4;4;4;4;2;2;2;2;1;2;1;1;2;1;1;2;2;1;2;1;2;1;21;8;1;24;50;29;10;15;17;16;33;4;5;4,125;1,25;4,5;51;33
1;1;4;3;4;4;4;4;4;4;5;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;5;4;4;5;4;4;4;1;2;2;3;3;4;3;4;3;3;3;4;5;5;4;5;5;5;5;1;NA;0;NA;NA;NA;NA;NA;NA;NA;2;29;48;1;1;2;4;4;5;4;4;3;4;4;4;4;1;3;4;2;4;3;4;4;2;3;4;2;4;2;3;4;4;2;4;3;4;4;3;4;2;5;4;5;1;5;5;1;4;2;5;4;3;3;3;4;3;4;2;3;3;3;3;2;4;3;2;4;3;4;3;3;3;2;4;2;2;4;5;4;5;5;5;5;6;5;3;5;2;1;2;1;2;3;2;3;2;3;3;1;2;1;1;1;2;1;2;1;2;2;1;2;1;2;1;2;2;2;1;2;21;8;1;24;28;22;25;30;19;19;38;3;2,66666666666667;2,875;3,25;3,5;44;42
1;1;4;4;3;4;3;3;4;5;2;4;4;4;2;1;NA;1;1;NA;NA;NA;NA;2;4;3;4;3;3;4;3;3;4;2;1;5;4;4;3;3;3;3;5;3;3;6;6;6;6;6;6;6;6;NA;NA;1;1;NA;1;NA;NA;NA;NA;1;33;59;2;1;2;4;4;5;4;4;4;4;4;4;4;1;5;4;2;4;4;4;4;2;4;5;1;4;2;4;4;4;2;4;4;4;4;4;4;2;3;3;3;3;3;3;3;3;3;4;4;4;2;4;4;4;4;2;4;4;4;2;4;2;4;4;2;4;4;4;4;2;4;4;2;4;7;6;6;6;6;6;5;5;5;3;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;2;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;2;17;4;1;25;70;28;28;36;24;24;48;3;3,11111111111111;3,5;3,25;3,5;40;33
1;1;4;4;3;5;4;3;4;4;4;4;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;4;5;4;4;5;5;5;5;4;6;6;6;6;6;6;6;6;1;1;1;1;NA;1;1;1;1;NA;3;1;99;2;1;2;4;5;4;4;5;4;4;4;5;5;1;3;1;5;5;1;4;3;3;5;3;3;5;1;4;3;1;5;5;3;4;5;5;1;5;1;5;4;2;4;1;5;5;1;5;4;1;5;5;3;4;3;3;5;5;5;1;3;3;5;1;5;5;1;3;2;4;5;1;5;3;7;3;1;7;7;7;1;1;1;7;1;5;5;5;4;4;3;3;2;4;4;5;5;5;5;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;25;12;2;26;59;35;7;42;24;24;48;4,88888888888889;4,77777777777778;3,5;1,5;3,9;40;50
1;1;5;4;4;5;4;4;4;4;4;5;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;4;4;5;4;4;1;4;4;4;4;4;4;4;4;4;4;5;5;5;6;5;5;5;4;1;NA;1;1;NA;NA;NA;NA;NA;NA;1;66;34;2;1;2;5;5;5;5;5;5;5;5;5;5;1;3;4;2;4;4;3;3;3;3;3;3;4;2;4;3;4;2;3;3;3;3;3;3;3;4;4;4;2;3;4;2;4;2;4;3;1;5;4;3;3;3;3;3;3;3;3;4;2;3;4;2;3;3;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;2;6;5;5;5;4;4;3;4;4;4;5;4;4;4;4;1;2;1;1;1;2;1;1;2;1;1;2;2;1;1;2;1;2;19;6;1;30;59;26;30;40;20;20;40;2,88888888888889;3,11111111111111;2,875;3;3,2;47;46
1;1;4;4;4;4;4;3;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;5;5;5;5;5;5;4;4;1;3;3;4;4;4;4;4;4;3;3;5;5;5;6;5;5;5;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3;50;68;2;1;2;4;4;4;4;3;4;3;4;4;4;1;3;4;2;3;2;3;4;2;4;2;4;3;3;4;3;3;3;4;3;2;2;2;3;3;4;2;4;2;3;3;3;3;3;2;3;3;3;4;4;2;4;2;4;4;2;4;4;2;4;3;3;3;4;4;4;2;5;2;4;1;3;4;5;3;3;3;5;4;5;3;5;4;4;4;4;2;2;2;0;3;3;3;3;4;3;1;1;1;2;1;2;2;1;2;1;2;1;2;1;1;2;2;1;18;5;1;23;41;15;23;36;20;20;40;3,22222222222222;3,55555555555556;2,625;3,375;2,4;48;47
1;1;4;4;5;4;4;2;4;5;4;5;3;4;2;NA;NA;NA;NA;NA;1;NA;NA;2;4;3;5;5;5;3;5;5;5;4;1;5;2;4;3;5;3;3;1;3;3;6;5;5;5;5;4;5;5;1;NA;0;NA;NA;1;1;NA;1;NA;3;15;100;1;1;2;1;3;5;5;5;1;5;5;5;1;1;4;2;4;5;3;5;3;3;4;4;2;5;1;5;4;3;3;4;5;5;5;5;5;1;4;4;2;4;1;3;3;4;2;4;1;4;2;5;4;5;5;1;4;4;4;2;5;1;4;2;4;4;5;5;4;2;5;4;2;4;4;4;5;5;6;4;6;4;4;4;6;3;5;0;2;3;0;0;1;5;3;3;5;3;4;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;1;2;1;18;5;2;20;37;23;25;32;21;19;40;3,55555555555556;3,33333333333333;3,25;3,25;4;45;44
1;1;5;5;5;5;5;4;5;4;5;5;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;4;5;4;5;5;4;5;4;1;3;2;3;3;2;3;3;2;3;3;5;5;6;5;5;4;5;5;1;1;1;1;NA;1;1;1;1;NA;1;71;96;2;1;2;5;4;4;4;4;4;3;4;3;4;1;4;4;2;5;4;5;4;2;5;4;2;2;4;4;4;4;2;5;4;4;4;4;5;1;4;4;2;4;4;1;5;4;2;4;4;5;1;4;4;5;2;4;4;5;5;1;4;2;4;2;4;3;2;4;4;2;4;2;4;4;6;6;5;6;6;7;5;4;2;6;6;4;3;4;4;4;3;5;4;3;4;4;2;3;3;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;2;2;1;18;5;1;25;50;31;26;27;21;19;40;3,33333333333333;3,77777777777778;3,75;3,125;3,8;52;46
1;1;5;5;5;5;5;5;5;4;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;5;1;4;4;3;3;4;4;4;4;4;4;5;5;5;5;5;5;6;6;NA;1;0;NA;NA;NA;NA;1;NA;NA;1;82;82;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;2;4;5;2;5;4;2;4;3;3;4;2;4;4;2;4;5;3;5;5;5;2;4;3;5;2;4;4;2;4;5;1;4;5;2;4;3;2;5;3;3;5;5;5;1;5;1;5;2;4;5;2;4;3;3;5;2;4;4;7;7;5;6;7;6;6;6;7;1;4;5;5;5;5;5;5;4;5;5;4;4;4;4;4;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;24;11;1;30;64;27;28;38;21;21;42;4,33333333333333;4,22222222222222;4,125;2;4;54;41
